,facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
41,NJD980528996,NBSA-SF14,Newark Bay Diamond Alkali,,,SF14,Atterberg Limits Surface Sediment Grab Sample,2012-10-18 14:34:00,N,,0,41,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF14,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389714,PLASLIM,Plastic Limit,,26.0,26.0,%,,Yes,Y,,,,,,,,,26.0,26.0,%,TRG,-74.1439209,40.6519964,,,-0.6725702,0,-1.34514,-74.1439209,40.6519964,,,Atterberg Sample grabbed from surface of core,N,TEIR1
42,NJD980528996,NBSA-SF14A,Newark Bay Diamond Alkali,,,SF14A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 13:58:00,N,,0,46,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF14A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389715,LIQLIM,Liquid Limit,,58.0,58.0,%,,Yes,Y,,,,,,,,,58.0,58.0,%,TRG,-74.1438932,40.6520242,,,-0.7545909,0,-1.509182,-74.1438932,40.6520242,,,Water Depth = 10 ft. Uneven surface and variable coloration.,N,TEIR1
43,NJD980528996,NBSA-SF14A,Newark Bay Diamond Alkali,,,SF14A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 13:58:00,N,,0,46,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF14A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389715,PLASIND,Plasticity Index,,33.0,33.0,%,,Yes,Y,,,,,,,,,33.0,33.0,%,TRG,-74.1438932,40.6520242,,,-0.7545909,0,-1.509182,-74.1438932,40.6520242,,,Water Depth = 10 ft. Uneven surface and variable coloration.,N,TEIR1
44,NJD980528996,NBSA-SF14A,Newark Bay Diamond Alkali,,,SF14A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 13:58:00,N,,0,46,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF14A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389715,PLASLIM,Plastic Limit,,25.0,25.0,%,,Yes,Y,,,,,,,,,25.0,25.0,%,TRG,-74.1438932,40.6520242,,,-0.7545909,0,-1.509182,-74.1438932,40.6520242,,,Water Depth = 10 ft. Uneven surface and variable coloration.,N,TEIR1
45,NJD980528996,NBSA-SF14B,Newark Bay Diamond Alkali,,,SF14B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 14:34:00,N,,0,41,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF14B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389716,LIQLIM,Liquid Limit,,63.0,63.0,%,,Yes,Y,,,,,,,,,63.0,63.0,%,TRG,-74.1439209,40.6519964,,,-0.6725702,0,-1.34514,-74.1439209,40.6519964,,,"Water Depth = 8.7 ft. 3 total attempts to attain acceptable recovery. Color change at tan oxic layer top 2 cm, metallic flakes present in top layer; sloped to one side.",N,TEIR1
46,NJD980528996,NBSA-SF14B,Newark Bay Diamond Alkali,,,SF14B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 14:34:00,N,,0,41,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF14B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389716,PLASIND,Plasticity Index,,38.0,38.0,%,,Yes,Y,,,,,,,,,38.0,38.0,%,TRG,-74.1439209,40.6519964,,,-0.6725702,0,-1.34514,-74.1439209,40.6519964,,,"Water Depth = 8.7 ft. 3 total attempts to attain acceptable recovery. Color change at tan oxic layer top 2 cm, metallic flakes present in top layer; sloped to one side.",N,TEIR1
47,NJD980528996,NBSA-SF14B,Newark Bay Diamond Alkali,,,SF14B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 14:34:00,N,,0,41,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF14B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389716,PLASLIM,Plastic Limit,,25.0,25.0,%,,Yes,Y,,,,,,,,,25.0,25.0,%,TRG,-74.1439209,40.6519964,,,-0.6725702,0,-1.34514,-74.1439209,40.6519964,,,"Water Depth = 8.7 ft. 3 total attempts to attain acceptable recovery. Color change at tan oxic layer top 2 cm, metallic flakes present in top layer; sloped to one side.",N,TEIR1
48,NJD980528996,NBSA-SF1A,Newark Bay Diamond Alkali,,,SF1A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 10:34:00,N,,0,37,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF1A,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389717,LIQLIM,Liquid Limit,,73.0,73.0,%,,Yes,Y,,,,,,,,,73.0,73.0,%,TRG,-74.1206432,40.7179407,,,-0.6069536,0,-1.213907,-74.1206432,40.7179407,,,Water Depth = 8.5 ft. Color change brown to gray at 5 cm,N,TEIR1
49,NJD980528996,NBSA-SF1A,Newark Bay Diamond Alkali,,,SF1A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 10:34:00,N,,0,37,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF1A,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389717,PLASIND,Plasticity Index,,45.0,45.0,%,,Yes,Y,,,,,,,,,45.0,45.0,%,TRG,-74.1206432,40.7179407,,,-0.6069536,0,-1.213907,-74.1206432,40.7179407,,,Water Depth = 8.5 ft. Color change brown to gray at 5 cm,N,TEIR1
50,NJD980528996,NBSA-SF1A,Newark Bay Diamond Alkali,,,SF1A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 10:34:00,N,,0,37,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF1A,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389717,PLASLIM,Plastic Limit,,28.0,28.0,%,,Yes,Y,,,,,,,,,28.0,28.0,%,TRG,-74.1206432,40.7179407,,,-0.6069536,0,-1.213907,-74.1206432,40.7179407,,,Water Depth = 8.5 ft. Color change brown to gray at 5 cm,N,TEIR1
51,NJD980528996,NBSA-SF1B,Newark Bay Diamond Alkali,,,SF1B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 10:57:00,N,,0,41,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF1B,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389718,LIQLIM,Liquid Limit,,78.0,78.0,%,,Yes,Y,,,,,,,,,78.0,78.0,%,TRG,-74.120671,40.7179407,,,-0.6725702,0,-1.34514,-74.120671,40.7179407,,,Water Depth = 9.3 ft. Color change brown to gray at 1.5 cm. Atterberg sample retrieved at 11:22. Undisturbed surface,N,TEIR1
52,NJD980528996,NBSA-SF1B,Newark Bay Diamond Alkali,,,SF1B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 10:57:00,N,,0,41,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF1B,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389718,PLASIND,Plasticity Index,,50.0,50.0,%,,Yes,Y,,,,,,,,,50.0,50.0,%,TRG,-74.120671,40.7179407,,,-0.6725702,0,-1.34514,-74.120671,40.7179407,,,Water Depth = 9.3 ft. Color change brown to gray at 1.5 cm. Atterberg sample retrieved at 11:22. Undisturbed surface,N,TEIR1
53,NJD980528996,NBSA-SF1B,Newark Bay Diamond Alkali,,,SF1B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 10:57:00,N,,0,41,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF1B,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389718,PLASLIM,Plastic Limit,,28.0,28.0,%,,Yes,Y,,,,,,,,,28.0,28.0,%,TRG,-74.120671,40.7179407,,,-0.6725702,0,-1.34514,-74.120671,40.7179407,,,Water Depth = 9.3 ft. Color change brown to gray at 1.5 cm. Atterberg sample retrieved at 11:22. Undisturbed surface,N,TEIR1
54,NJD980528996,NBSA-SF2,Newark Bay Diamond Alkali,,,SF2,Atterberg Limits Surface Sediment Grab Sample,2012-10-18 11:44:00,N,,0,32,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF2,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389719,LIQLIM,Liquid Limit,,42.0,42.0,%,,Yes,Y,,,,,,,,,42.0,42.0,%,TRG,-74.1133932,40.7149685,,,-0.5249328,0,-1.049866,-74.1133932,40.7149685,,,Atterberg Sample grabbed from surface of core,N,TEIR1
55,NJD980528996,NBSA-SF2,Newark Bay Diamond Alkali,,,SF2,Atterberg Limits Surface Sediment Grab Sample,2012-10-18 11:44:00,N,,0,32,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF2,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389719,PLASIND,Plasticity Index,,23.0,23.0,%,,Yes,Y,,,,,,,,,23.0,23.0,%,TRG,-74.1133932,40.7149685,,,-0.5249328,0,-1.049866,-74.1133932,40.7149685,,,Atterberg Sample grabbed from surface of core,N,TEIR1
56,NJD980528996,NBSA-SF2,Newark Bay Diamond Alkali,,,SF2,Atterberg Limits Surface Sediment Grab Sample,2012-10-18 11:44:00,N,,0,32,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF2,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389719,PLASLIM,Plastic Limit,,19.0,19.0,%,,Yes,Y,,,,,,,,,19.0,19.0,%,TRG,-74.1133932,40.7149685,,,-0.5249328,0,-1.049866,-74.1133932,40.7149685,,,Atterberg Sample grabbed from surface of core,N,TEIR1
57,NJD980528996,NBSA-SF2A,Newark Bay Diamond Alkali,,,SF2A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 11:44:00,N,,0,32,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF2A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389720,LIQLIM,Liquid Limit,,57.0,57.0,%,,Yes,Y,,,,,,,,,57.0,57.0,%,TRG,-74.1133932,40.7149685,,,-0.5249328,0,-1.049866,-74.1133932,40.7149685,,,"Water Depth = 11.2 ft. Oxic layer, tan at 2 cm.",N,TEIR1
58,NJD980528996,NBSA-SF2A,Newark Bay Diamond Alkali,,,SF2A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 11:44:00,N,,0,32,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF2A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389720,PLASIND,Plasticity Index,,31.0,31.0,%,,Yes,Y,,,,,,,,,31.0,31.0,%,TRG,-74.1133932,40.7149685,,,-0.5249328,0,-1.049866,-74.1133932,40.7149685,,,"Water Depth = 11.2 ft. Oxic layer, tan at 2 cm.",N,TEIR1
59,NJD980528996,NBSA-SF2A,Newark Bay Diamond Alkali,,,SF2A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 11:44:00,N,,0,32,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF2A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389720,PLASLIM,Plastic Limit,,26.0,26.0,%,,Yes,Y,,,,,,,,,26.0,26.0,%,TRG,-74.1133932,40.7149685,,,-0.5249328,0,-1.049866,-74.1133932,40.7149685,,,"Water Depth = 11.2 ft. Oxic layer, tan at 2 cm.",N,TEIR1
60,NJD980528996,NBSA-SF2B,Newark Bay Diamond Alkali,,,SF2B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 12:39:00,N,,0,30,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF2B,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389721,LIQLIM,Liquid Limit,,65.0,65.0,%,,Yes,Y,,,,,,,,,65.0,65.0,%,TRG,-74.1133932,40.7149685,,,-0.4921245,0,-0.984249,-74.1133932,40.7149685,,,"Water Depth = 11.9 ft. Slight edge disturbance, variable coloration.",N,TEIR1
61,NJD980528996,NBSA-SF2B,Newark Bay Diamond Alkali,,,SF2B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 12:39:00,N,,0,30,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF2B,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389721,PLASIND,Plasticity Index,,36.0,36.0,%,,Yes,Y,,,,,,,,,36.0,36.0,%,TRG,-74.1133932,40.7149685,,,-0.4921245,0,-0.984249,-74.1133932,40.7149685,,,"Water Depth = 11.9 ft. Slight edge disturbance, variable coloration.",N,TEIR1
62,NJD980528996,NBSA-SF2B,Newark Bay Diamond Alkali,,,SF2B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 12:39:00,N,,0,30,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF2B,SE,DRY,GTPB,D4318,2012-12-11,,T,INITIAL,,,,GTX12408,,1,,,389721,PLASLIM,Plastic Limit,,29.0,29.0,%,,Yes,Y,,,,,,,,,29.0,29.0,%,TRG,-74.1133932,40.7149685,,,-0.4921245,0,-0.984249,-74.1133932,40.7149685,,,"Water Depth = 11.9 ft. Slight edge disturbance, variable coloration.",N,TEIR1
63,NJD980528996,NBSA-SF3,Newark Bay Diamond Alkali,,,SF3,Atterberg Limits Surface Sediment Grab Sample,2012-10-16 16:00:00,N,,0,33,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF3,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389722,LIQLIM,Liquid Limit,,76.0,76.0,%,,Yes,Y,,,,,,,,,76.0,76.0,%,TRG,-74.1214918,40.7107974,,,-0.541337,0,-1.082674,-74.1214918,40.7107974,,,Atterberg Sample grabbed from surface of core,N,TEIR1
64,NJD980528996,NBSA-SF3,Newark Bay Diamond Alkali,,,SF3,Atterberg Limits Surface Sediment Grab Sample,2012-10-16 16:00:00,N,,0,33,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF3,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389722,PLASIND,Plasticity Index,,37.0,37.0,%,,Yes,Y,,,,,,,,,37.0,37.0,%,TRG,-74.1214918,40.7107974,,,-0.541337,0,-1.082674,-74.1214918,40.7107974,,,Atterberg Sample grabbed from surface of core,N,TEIR1
65,NJD980528996,NBSA-SF3,Newark Bay Diamond Alkali,,,SF3,Atterberg Limits Surface Sediment Grab Sample,2012-10-16 16:00:00,N,,0,33,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF3,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389722,PLASLIM,Plastic Limit,,39.0,39.0,%,,Yes,Y,,,,,,,,,39.0,39.0,%,TRG,-74.1214918,40.7107974,,,-0.541337,0,-1.082674,-74.1214918,40.7107974,,,Atterberg Sample grabbed from surface of core,N,TEIR1
66,NJD980528996,NBSA-SF3A,Newark Bay Diamond Alkali,,,SF3A,Atterberg Limits Core Bottom Sediment Sample,2012-10-16 12:04:00,N,,0,33,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF3A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389723,LIQLIM,Liquid Limit,,95.0,95.0,%,,Yes,Y,,,,,,,,,95.0,95.0,%,TRG,-74.1214115,40.7107789,,,-0.541337,0,-1.082674,-74.1214115,40.7107789,,,"First recovery rejected, second recovery accepted. Water Depth (1st attempt) = 24.9 ft; Water Depth (2nd attempt) = 18.7 ft. Slightly convexed surface. Recovery is on short side but core is held.",N,TEIR1
67,NJD980528996,NBSA-SF3A,Newark Bay Diamond Alkali,,,SF3A,Atterberg Limits Core Bottom Sediment Sample,2012-10-16 12:04:00,N,,0,33,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF3A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389723,PLASIND,Plasticity Index,,48.0,48.0,%,,Yes,Y,,,,,,,,,48.0,48.0,%,TRG,-74.1214115,40.7107789,,,-0.541337,0,-1.082674,-74.1214115,40.7107789,,,"First recovery rejected, second recovery accepted. Water Depth (1st attempt) = 24.9 ft; Water Depth (2nd attempt) = 18.7 ft. Slightly convexed surface. Recovery is on short side but core is held.",N,TEIR1
68,NJD980528996,NBSA-SF3A,Newark Bay Diamond Alkali,,,SF3A,Atterberg Limits Core Bottom Sediment Sample,2012-10-16 12:04:00,N,,0,33,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF3A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389723,PLASLIM,Plastic Limit,,47.0,47.0,%,,Yes,Y,,,,,,,,,47.0,47.0,%,TRG,-74.1214115,40.7107789,,,-0.541337,0,-1.082674,-74.1214115,40.7107789,,,"First recovery rejected, second recovery accepted. Water Depth (1st attempt) = 24.9 ft; Water Depth (2nd attempt) = 18.7 ft. Slightly convexed surface. Recovery is on short side but core is held.",N,TEIR1
69,NJD980528996,NBSA-SF3B,Newark Bay Diamond Alkali,,,SF3B,Atterberg Limits Core Bottom Sediment Sample,2012-10-16 16:00:00,N,,0,33,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF3B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389724,LIQLIM,Liquid Limit,,98.0,98.0,%,,Yes,Y,,,,,,,,,98.0,98.0,%,TRG,-74.1214918,40.7107974,,,-0.541337,0,-1.082674,-74.1214918,40.7107974,,,Water Depth=16.6 ft.  Organic material throughout cores. First 3 rejected cores combined/saved for consolidation bucket SF3B1.  Final core has slight discontinuities and air bubble percolation through very top section.,N,TEIR1
70,NJD980528996,NBSA-SF3B,Newark Bay Diamond Alkali,,,SF3B,Atterberg Limits Core Bottom Sediment Sample,2012-10-16 16:00:00,N,,0,33,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF3B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389724,PLASIND,Plasticity Index,,42.0,42.0,%,,Yes,Y,,,,,,,,,42.0,42.0,%,TRG,-74.1214918,40.7107974,,,-0.541337,0,-1.082674,-74.1214918,40.7107974,,,Water Depth=16.6 ft.  Organic material throughout cores. First 3 rejected cores combined/saved for consolidation bucket SF3B1.  Final core has slight discontinuities and air bubble percolation through very top section.,N,TEIR1
71,NJD980528996,NBSA-SF3B,Newark Bay Diamond Alkali,,,SF3B,Atterberg Limits Core Bottom Sediment Sample,2012-10-16 16:00:00,N,,0,33,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF3B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389724,PLASLIM,Plastic Limit,,56.0,56.0,%,,Yes,Y,,,,,,,,,56.0,56.0,%,TRG,-74.1214918,40.7107974,,,-0.541337,0,-1.082674,-74.1214918,40.7107974,,,Water Depth=16.6 ft.  Organic material throughout cores. First 3 rejected cores combined/saved for consolidation bucket SF3B1.  Final core has slight discontinuities and air bubble percolation through very top section.,N,TEIR1
72,NJD980528996,NBSA-SF4,Newark Bay Diamond Alkali,,,SF4,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 15:59:59,N,,0,40,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF4,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389725,LIQLIM,Liquid Limit,,80.0,80.0,%,,Yes,Y,,,,,,,,,80.0,80.0,%,TRG,-74.1135079,40.6984601,,,-0.656166,0,-1.312332,-74.1135079,40.6984601,,,Atterberg Sample grabbed from surface of core,N,TEIR1
73,NJD980528996,NBSA-SF4,Newark Bay Diamond Alkali,,,SF4,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 15:59:59,N,,0,40,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF4,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389725,PLASIND,Plasticity Index,,51.0,51.0,%,,Yes,Y,,,,,,,,,51.0,51.0,%,TRG,-74.1135079,40.6984601,,,-0.656166,0,-1.312332,-74.1135079,40.6984601,,,Atterberg Sample grabbed from surface of core,N,TEIR1
74,NJD980528996,NBSA-SF4,Newark Bay Diamond Alkali,,,SF4,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 15:59:59,N,,0,40,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF4,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389725,PLASLIM,Plastic Limit,,29.0,29.0,%,,Yes,Y,,,,,,,,,29.0,29.0,%,TRG,-74.1135079,40.6984601,,,-0.656166,0,-1.312332,-74.1135079,40.6984601,,,Atterberg Sample grabbed from surface of core,N,TEIR1
75,NJD980528996,NBSA-SF4A,Newark Bay Diamond Alkali,,,SF4A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 16:00:00,N,,0,40,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF4A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389726,LIQLIM,Liquid Limit,,98.0,98.0,%,,Yes,Y,,,,,,,,,98.0,98.0,%,TRG,-74.1135079,40.6984601,,,-0.656166,0,-1.312332,-74.1135079,40.6984601,,,"Water Depth = Not recorded; Color change: top 3 cm light brown, 3 cm - 22 cm dark gray, 32 cm - 40 cm light gray.",N,TEIR1
76,NJD980528996,NBSA-SF4A,Newark Bay Diamond Alkali,,,SF4A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 16:00:00,N,,0,40,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF4A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389726,PLASIND,Plasticity Index,,68.0,68.0,%,,Yes,Y,,,,,,,,,68.0,68.0,%,TRG,-74.1135079,40.6984601,,,-0.656166,0,-1.312332,-74.1135079,40.6984601,,,"Water Depth = Not recorded; Color change: top 3 cm light brown, 3 cm - 22 cm dark gray, 32 cm - 40 cm light gray.",N,TEIR1
77,NJD980528996,NBSA-SF4A,Newark Bay Diamond Alkali,,,SF4A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 16:00:00,N,,0,40,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF4A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389726,PLASLIM,Plastic Limit,,30.0,30.0,%,,Yes,Y,,,,,,,,,30.0,30.0,%,TRG,-74.1135079,40.6984601,,,-0.656166,0,-1.312332,-74.1135079,40.6984601,,,"Water Depth = Not recorded; Color change: top 3 cm light brown, 3 cm - 22 cm dark gray, 32 cm - 40 cm light gray.",N,TEIR1
78,NJD980528996,NBSA-SF4B,Newark Bay Diamond Alkali,,,SF4B,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 16:00:00,N,,0,49,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF4B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389727,LIQLIM,Liquid Limit,,53.0,53.0,%,,Yes,Y,,,,,,,,,53.0,53.0,%,TRG,-74.1134602,40.69848,,,-0.8038033,0,-1.607607,-74.1134602,40.69848,,,Water Depth = 5 ft. 2 attempts to recover accetpable core. Top 2 cm brown oxic clay.,N,TEIR1
79,NJD980528996,NBSA-SF4B,Newark Bay Diamond Alkali,,,SF4B,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 16:00:00,N,,0,49,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF4B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389727,PLASIND,Plasticity Index,,27.0,27.0,%,,Yes,Y,,,,,,,,,27.0,27.0,%,TRG,-74.1134602,40.69848,,,-0.8038033,0,-1.607607,-74.1134602,40.69848,,,Water Depth = 5 ft. 2 attempts to recover accetpable core. Top 2 cm brown oxic clay.,N,TEIR1
80,NJD980528996,NBSA-SF4B,Newark Bay Diamond Alkali,,,SF4B,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 16:00:00,N,,0,49,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF4B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389727,PLASLIM,Plastic Limit,,26.0,26.0,%,,Yes,Y,,,,,,,,,26.0,26.0,%,TRG,-74.1134602,40.69848,,,-0.8038033,0,-1.607607,-74.1134602,40.69848,,,Water Depth = 5 ft. 2 attempts to recover accetpable core. Top 2 cm brown oxic clay.,N,TEIR1
81,NJD980528996,NBSA-SF5,Newark Bay Diamond Alkali,,,SF5,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 13:31:00,N,,0,37,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF5,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389728,LIQLIM,Liquid Limit,,34.0,34.0,%,,Yes,Y,,,,,,,,,34.0,34.0,%,TRG,-74.1245752,40.6944483,,,-0.6069536,0,-1.213907,-74.1245752,40.6944483,,,Atterberg Sample grabbed from surface of core,N,TEIR1
