,facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
240,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,28655-71-2,Total Heptachlorobiphenyls,,78000.0,78000.0,pg/g,,Yes,Y,,,,,,,,,78000.0,78000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
241,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,31508-00-6,"Pentachlorobiphenyl; 2,3',4,4',5- (PCB 118)",Y,22000.0,22000.0,pg/g,490.0,Yes,Y,,,,,,490.0,pg/g,,22000.0,22000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
242,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,32598-10-0,"Tetrachlorobiphenyl; 2,3',4,4'- (PCB 66)",Y,150.0,150.0,pg/g,150.0,Yes,N,U,,,,,150.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
243,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,32598-13-3,"Tetrachlorobiphenyl; 3,3',4,4'- (PCB 77)",Y,3300.0,3300.0,pg/g,140.0,Yes,Y,,,,,,140.0,pg/g,,3300.0,3300.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
244,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,32598-14-4,"Pentachlorobiphenyl; 2,3,3',4,4'- (PCB 105)",Y,10000.0,10000.0,pg/g,560.0,Yes,Y,,,,,,560.0,pg/g,,10000.0,10000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
245,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",Y,30.0,30.0,pg/g,30.0,Yes,N,U,,,,,30.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
246,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,33025-41-1,"Tetrachlorobiphenyl; 2,3,4,4'- (PCB 60)",Y,3300.0,3300.0,pg/g,130.0,Yes,Y,,,,,,130.0,pg/g,,3300.0,3300.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
247,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,33091-17-7,"Octachlorobiphenyl; 2,2',3,3',4,4',6,6'- (PCB 197)",Y,130.0,130.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,130.0,130.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
248,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,33146-45-1,"Dichlorobiphenyl; 2,6- (PCB 10)",Y,170.0,170.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,170.0,170.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
249,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,33284-50-3,"Dichlorobiphenyl; 2,4- (PCB 7)",Y,85.0,85.0,pg/g,60.0,Yes,Y,,,,,,60.0,pg/g,,85.0,85.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
250,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,33284-52-5,"Tetrachlorobiphenyl; 3,3',5,5'- (PCB 80)",Y,130.0,130.0,pg/g,130.0,Yes,N,U,,,,,130.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
251,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,33979-03-2,"Hexachlorobiphenyl; 2,2',4,4',6,6'- (PCB 155)",Y,320.0,320.0,pg/g,140.0,Yes,Y,,,,,,140.0,pg/g,,320.0,320.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
252,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,34883-39-1,"Dichlorobiphenyl; 2,5- (PCB 9)",Y,170.0,170.0,pg/g,72.0,Yes,Y,,,,,,72.0,pg/g,,170.0,170.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
253,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,34883-41-5,"Dichlorobiphenyl; 3,5- (PCB 14)",Y,57.0,57.0,pg/g,57.0,Yes,N,U,,,,,57.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
254,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,34883-43-7,"Dichlorobiphenyl; 2,4'- (PCB 8)",Y,3500.0,3500.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,3500.0,3500.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
255,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,35065-30-6,"Heptachlorobiphenyl; 2,2',3,3',4,4',5- (PCB 170)",Y,8000.0,8000.0,pg/g,570.0,Yes,Y,,,,,,570.0,pg/g,,8000.0,8000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
256,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,35693-99-3,"Tetrachlorobiphenyl; 2,2',5,5'- (PCB 52)",Y,25000.0,25000.0,pg/g,570.0,Yes,Y,,,,,,570.0,pg/g,,25000.0,25000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
257,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,35694-04-3,"Hexachlorobiphenyl; 2,2',3,3',5,5'- (PCB 133)",Y,440.0,440.0,pg/g,210.0,Yes,Y,,,,,,210.0,pg/g,,440.0,440.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
258,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,35694-06-5,"Hexachlorobiphenyl; 2,2',3,4,4',5- (PCB 137)",Y,1300.0,1300.0,pg/g,210.0,Yes,Y,,,,,,210.0,pg/g,,1300.0,1300.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
259,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,35694-08-7,"Octachlorobiphenyl; 2,2',3,3',4,4',5,5'- (PCB 194)",Y,6000.0,6000.0,pg/g,570.0,Yes,Y,,,,,,570.0,pg/g,,6000.0,6000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
260,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,36559-22-5,"Tetrachlorobiphenyl; 2,2',3,4'- (PCB 42)",Y,5400.0,5400.0,pg/g,570.0,Yes,Y,,,,,,570.0,pg/g,,5400.0,5400.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
261,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,37680-66-3,"Trichlorobiphenyl; 2,2',4- (PCB 17)",Y,5000.0,5000.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,5000.0,5000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
262,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,37680-68-5,"Trichlorobiphenyl; 2',3,5- (PCB 34)",Y,280.0,280.0,pg/g,280.0,Yes,N,U,,,,,280.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
263,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,37680-69-6,"Trichlorobiphenyl; 3,3',4- (PCB 35)",Y,810.0,810.0,pg/g,280.0,Yes,Y,,,,,,280.0,pg/g,,810.0,810.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
264,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38379-99-6,"Pentachlorobiphenyl; 2,2',3,5',6- (PCB 95)",Y,18000.0,18000.0,pg/g,610.0,Yes,Y,,,,,,610.0,pg/g,,18000.0,18000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
265,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38380-01-7,"Pentachlorobiphenyl; 2,2',4,4',5- (PCB 99)",Y,13000.0,13000.0,pg/g,570.0,Yes,Y,,,,,,570.0,pg/g,,13000.0,13000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
266,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38380-05-1,"Hexachlorobiphenyl; 2,2',3,3',4,6'- (PCB 132)",Y,6600.0,6600.0,pg/g,570.0,Yes,Y,,,,,,570.0,pg/g,,6600.0,6600.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
267,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38411-22-2,"Hexachlorobiphenyl; 2,2',3,3',6,6'- (PCB 136)",Y,3600.0,3600.0,pg/g,150.0,Yes,Y,,,,,,150.0,pg/g,,3600.0,3600.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
268,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38411-25-5,"Heptachlorobiphenyl; 2,2',3,3',4,5,6'- (PCB 174)",Y,10000.0,10000.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,10000.0,10000.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
269,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38444-73-4,"Trichlorobiphenyl; 2,2',6- (PCB 19)",Y,1200.0,1200.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,1200.0,1200.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
270,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38444-76-7,"Trichlorobiphenyl; 2,3',6- (PCB 27)",Y,1100.0,1100.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,1100.0,1100.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
271,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38444-77-8,"Trichlorobiphenyl; 2,4',6- (PCB 32)",Y,3500.0,3500.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,3500.0,3500.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
272,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38444-78-9,"Trichlorobiphenyl; 2,2',3- (PCB 16)",Y,3200.0,3200.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,3200.0,3200.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
273,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38444-85-8,"Trichlorobiphenyl; 2,3,4'- (PCB 22)",Y,5700.0,5700.0,pg/g,570.0,Yes,Y,,,,,,570.0,pg/g,,5700.0,5700.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
274,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38444-87-0,"Trichlorobiphenyl; 3,3',5- (PCB 36)",Y,380.0,380.0,pg/g,270.0,Yes,Y,,,,,,270.0,pg/g,,380.0,380.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
275,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38444-88-1,"Trichlorobiphenyl; 3,4',5- (PCB 39)",Y,250.0,250.0,pg/g,250.0,Yes,N,U,,,,,250.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
276,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,38444-90-5,"Trichlorobiphenyl; 3,4,4'- (PCB 37)",Y,8100.0,8100.0,pg/g,570.0,Yes,Y,,,,,,570.0,pg/g,,8100.0,8100.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
277,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,39635-31-9,"Heptachlorobiphenyl; 2,3,3',4,4',5,5'- (PCB 189)",Y,280.0,280.0,pg/g,5.7,Yes,Y,,,,,,5.7,pg/g,,280.0,280.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
278,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,39635-32-0,"Pentachlorobiphenyl; 2,3,3',5,5'- (PCB 111)",Y,340.0,340.0,pg/g,340.0,Yes,N,U,,,,,340.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
279,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,39635-33-1,"Pentachlorobiphenyl; 3,3',4,5,5'- (PCB 127)",Y,440.0,440.0,pg/g,440.0,Yes,N,U,,,,,440.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
280,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,39635-34-2,"Hexachlorobiphenyl; 2,3,3',4',5,5'- (PCB 162)",Y,300.0,300.0,pg/g,300.0,Yes,N,U,,,,,300.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
281,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,39635-35-3,"Hexachlorobiphenyl; 2,3,3',4,5,5'- (PCB 159)",Y,210.0,210.0,pg/g,210.0,Yes,N,U,,,,,210.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
282,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,40186-70-7,"Heptachlorobiphenyl; 2,2',3,3',4,5',6- (PCB 175)",Y,350.0,350.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,350.0,350.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
283,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,40186-71-8,"Octachlorobiphenyl; 2,2',3,3',4,5',6,6'- (PCB 201)",Y,670.0,670.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,670.0,670.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
284,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,40186-72-9,"Nonachlorobiphenyl; 2,2',3,3',4,4',5,5',6- (PCB 206)",Y,4500.0,4500.0,pg/g,57.0,Yes,Y,,,,,,57.0,pg/g,,4500.0,4500.0,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
285,NJD980528996,PRSS-02,,,,SERAS-267-0039,SERAS-267-0039,2015-09-29,N,,,,,,SE,,,,2015 ERT RM10.9 Suface Sediment Sampling,,,,LB,UNKNOWN,SE,DRY,LMSERAS,EPA METHOD 1668A,2015-10-02,,T,INITIAL,,,,Unknown,,1,,,661985,41411-61-4,"Hexachlorobiphenyl; 2,2',3,4,5,6- (PCB 142)",Y,200.0,200.0,pg/g,200.0,Yes,N,U,,,,,200.0,pg/g,,,,pg/g,TRG,-74.1338213418,40.818805,,,,,,-74.1338213418,40.818805,,,,Y,
