,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
13246,21A,12/4/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,800.0,ug/kg,800.0,N,Yes,-74.13378665,40.74127013
13407,21A,12/4/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1000.0,ug/kg,1000.0,N,Yes,-74.13378665,40.74127013
13573,21A,12/4/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1000.0,ug/kg,1000.0,N,Yes,-74.13378665,40.74127013
13742,21A,12/4/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,900.0,ug/kg,900.0,N,Yes,-74.13378665,40.74127013
13903,21A,12/4/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,600.0,ug/kg,600.0,N,Yes,-74.13378665,40.74127013
14063,21A,12/4/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,600.0,ug/kg,600.0,N,Yes,-74.13378665,40.74127013
14223,22A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2400.0,ug/kg,2400.0,N,Yes,-74.12216061,40.74110616
14386,22A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2400.0,ug/kg,2400.0,N,Yes,-74.12216061,40.74110616
14549,22A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2150.0,ug/kg,,Y,Yes,-74.12216061,40.74110616
14714,22A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,4010.0,ug/kg,,Y,Yes,-74.12216061,40.74110616
14875,22A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1200.0,ug/kg,1200.0,N,Yes,-74.12216061,40.74110616
15034,22A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1200.0,ug/kg,1200.0,N,Yes,-74.12216061,40.74110616
15193,22A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1200.0,ug/kg,1200.0,N,Yes,-74.12216061,40.74110616
15352,23A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2000.0,ug/kg,2000.0,N,Yes,-74.11811521,40.73846851
15515,23A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2000.0,ug/kg,2000.0,N,Yes,-74.11811521,40.73846851
15676,23A,11/21/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2000.0,ug/kg,2000.0,N,Yes,-74.11811521,40.73846851
15845,26A,12/3/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1000.0,ug/kg,1000.0,N,Yes,-74.1176423,40.71343654
16016,26A,12/3/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,800.0,ug/kg,800.0,N,Yes,-74.1176423,40.71343654
16177,26A,12/3/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,900.0,ug/kg,900.0,N,Yes,-74.1176423,40.71343654
16336,28A,11/14/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1500.0,ug/kg,1500.0,N,Yes,-74.05263191,40.80732935
16510,28A,11/14/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,550.0,ug/kg,,Y,Yes,-74.05263191,40.80732935
16671,28A,11/14/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,600.0,ug/kg,600.0,N,Yes,-74.05263191,40.80732935
16830,32A,11/18/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1800.0,ug/kg,1800.0,N,Yes,-74.09403157,40.74899046
17002,32A,11/18/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2650.0,ug/kg,,Y,Yes,-74.09403157,40.74899046
17165,32A,11/18/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1500.0,ug/kg,,Y,Yes,-74.09403157,40.74899046
17326,35A,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2000.0,ug/kg,2000.0,N,Yes,-74.10552675,40.72017996
17491,35A,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2000.0,ug/kg,2000.0,N,Yes,-74.10552675,40.72017996
17654,35A,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2000.0,ug/kg,2000.0,N,Yes,-74.10552675,40.72017996
17820,35A,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,500.0,ug/kg,500.0,N,Yes,-74.10552675,40.72017996
17908,37A,11/18/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1600.0,ug/kg,1600.0,N,Yes,-74.10958586,40.70538046
18080,37A,11/18/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1800.0,ug/kg,1800.0,N,Yes,-74.10958586,40.70538046
18243,37A,11/18/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,6600.0,ug/kg,6600.0,N,Yes,-74.10958586,40.70538046
18404,42B,12/2/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,800.0,ug/kg,800.0,N,Yes,-74.14854672,40.64519766
18578,42B,12/2/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,700.0,ug/kg,700.0,N,Yes,-74.14854672,40.64519766
18741,42B,12/2/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,600.0,ug/kg,600.0,N,Yes,-74.14854672,40.64519766
18900,44B,11/14/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1000.0,ug/kg,1000.0,N,Yes,-74.14069773,40.64065797
19060,44B,11/14/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1000.0,ug/kg,1000.0,N,Yes,-74.14069773,40.64065797
19221,44B,11/14/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1000.0,ug/kg,1000.0,N,Yes,-74.14069773,40.64065797
19391,47C,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,750.0,ug/kg,,Y,Yes,-74.1879206,40.64399217
19555,47C,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1200.0,ug/kg,1200.0,N,Yes,-74.1879206,40.64399217
19720,47C,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1200.0,ug/kg,1200.0,N,Yes,-74.1879206,40.64399217
19885,48A,12/2/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1200.0,ug/kg,1200.0,N,Yes,-74.19431185,40.64315931
20046,48A,12/2/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,6080.0,ug/kg,,Y,Yes,-74.19431185,40.64315931
20209,48A,12/2/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,21700.0,ug/kg,,Y,Yes,-74.19431185,40.64315931
20374,49A,12/10/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,600.0,ug/kg,600.0,N,Yes,-74.19958924,40.64288155
20548,49A,12/10/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,600.0,ug/kg,600.0,N,Yes,-74.19958924,40.64288155
20711,49A,12/10/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1000.0,ug/kg,1000.0,N,Yes,-74.19958924,40.64288155
20870,51B,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1400.0,ug/kg,1400.0,N,Yes,-74.20486578,40.61704908
21042,51B,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2090.0,ug/kg,,Y,Yes,-74.20486578,40.61704908
21205,51B,11/19/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2000.0,ug/kg,2000.0,N,Yes,-74.20486578,40.61704908
21858,56A,11/12/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,24700.0,ug/kg,,Y,Yes,-74.2136084,40.6030904
22021,56A,11/12/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,12100.0,ug/kg,,Y,Yes,-74.2136084,40.6030904
22183,56A,11/12/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,23000.0,ug/kg,,Y,Yes,-74.2136084,40.6030904
22352,59A,11/11/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,106000.0,ug/kg,,Y,Yes,-74.21153499,40.56038316
22519,59A,11/11/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,87600.0,ug/kg,,Y,Yes,-74.21153499,40.56038316
22682,59A,11/11/1991,1991 Core Sediment Investigation,E335.2,57-12-5,Cyanide,162000.0,ug/kg,,Y,Yes,-74.21153499,40.56038316
37885,03A,12/9/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,739.0,ug/kg,739.0,N,Yes,-74.10972353,40.85542128
37988,03A,12/9/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,755.0,ug/kg,755.0,N,Yes,-74.10972353,40.85542128
38087,03A,12/9/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1110.0,ug/kg,1110.0,N,Yes,-74.10972353,40.85542128
38206,33A,12/9/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1150.0,ug/kg,1150.0,N,Yes,-74.07874775,40.7480601
38309,33A,12/9/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,962.0,ug/kg,962.0,N,Yes,-74.07874775,40.7480601
38408,33A,12/9/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,889.0,ug/kg,889.0,N,Yes,-74.07874775,40.7480601
38511,34A,12/9/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,967.0,ug/kg,967.0,N,Yes,-74.09332594,40.73784591
38614,34A,12/9/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,891.0,ug/kg,891.0,N,Yes,-74.09332594,40.73784591
38713,34A,12/9/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1110.0,ug/kg,,Y,Yes,-74.09332594,40.73784591
38816,60A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,650.0,ug/kg,650.0,N,Yes,-74.13805884,40.74042789
39016,60A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1130.0,ug/kg,1130.0,N,Yes,-74.13805884,40.74042789
39216,60A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,2930.0,ug/kg,2930.0,N,Yes,-74.13805884,40.74042789
39414,61A,12/12/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1140.0,ug/kg,1140.0,N,Yes,-74.13411009,40.74098616
39614,61A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1220.0,ug/kg,1220.0,N,Yes,-74.13411009,40.74098616
39814,61A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,7140.0,ug/kg,7140.0,N,Yes,-74.13411009,40.74098616
40009,62A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1400.0,ug/kg,1400.0,N,Yes,-74.12072318,40.7262199
40209,62A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1210.0,ug/kg,1210.0,N,Yes,-74.12072318,40.7262199
40409,62A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1180.0,ug/kg,1180.0,N,Yes,-74.12072318,40.7262199
40607,63A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,7490.0,ug/kg,7490.0,N,Yes,-74.13761193,40.68787949
40803,63A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,6180.0,ug/kg,6180.0,N,Yes,-74.13761193,40.68787949
40999,63A,12/10/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,975.0,ug/kg,975.0,N,Yes,-74.13761193,40.68787949
41195,64A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1400.0,ug/kg,1400.0,N,Yes,-74.14208415,40.6817707
41391,64A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1240.0,ug/kg,1240.0,N,Yes,-74.14208415,40.6817707
41587,64A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,901.0,ug/kg,901.0,N,Yes,-74.14208415,40.6817707
41783,65A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1170.0,ug/kg,1170.0,N,Yes,-74.15233188,40.68354322
41979,65A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,650.0,ug/kg,650.0,N,Yes,-74.15233188,40.68354322
42175,65A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,659.0,ug/kg,659.0,N,Yes,-74.15233188,40.68354322
42364,66A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,661.0,ug/kg,661.0,N,Yes,-74.14815787,40.6805794
42560,66A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,660.0,ug/kg,660.0,N,Yes,-74.14815787,40.6805794
42756,66A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,659.0,ug/kg,659.0,N,Yes,-74.14815787,40.6805794
42952,68A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1220.0,ug/kg,1220.0,N,Yes,-74.1395057,40.67266816
43148,68A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1130.0,ug/kg,1130.0,N,Yes,-74.1395057,40.67266816
43344,68A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,801.0,ug/kg,801.0,N,Yes,-74.1395057,40.67266816
43540,69A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1120.0,ug/kg,1120.0,N,Yes,-74.1453351,40.6643174
43736,69A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1130.0,ug/kg,1130.0,N,Yes,-74.1453351,40.6643174
43932,69A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,804.0,ug/kg,804.0,N,Yes,-74.1453351,40.6643174
44128,70A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1280.0,ug/kg,1280.0,N,Yes,-74.14861523,40.65965771
44324,70A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1220.0,ug/kg,1220.0,N,Yes,-74.14861523,40.65965771
44520,70A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1010.0,ug/kg,1010.0,N,Yes,-74.14861523,40.65965771
44716,71A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,705.0,ug/kg,705.0,N,Yes,-74.1513236,40.65993057
44911,71A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,672.0,ug/kg,672.0,N,Yes,-74.1513236,40.65993057
45106,71A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,657.0,ug/kg,657.0,N,Yes,-74.1513236,40.65993057
45301,72A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1490.0,ug/kg,1490.0,N,Yes,-74.15463247,40.65850423
45496,72A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,1410.0,ug/kg,1410.0,N,Yes,-74.15463247,40.65850423
45691,72A,12/1/1992,1992 Core Sediment Investigation,E335.2,57-12-5,Cyanide,735.0,ug/kg,735.0,N,Yes,-74.15463247,40.65850423
0,Grab-1,9/14/1995,1995 Sediment Grab Sampling Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1.2,ug/kg,,Y,Yes,-74.127241,40.743027
28,Grab-2,9/14/1995,1995 Sediment Grab Sampling Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.21,ug/kg,,Y,Yes,-74.127245,40.74245
56,Grab-3,9/14/1995,1995 Sediment Grab Sampling Program,E335.2,57-12-5,Cyanide,1340.0,ug/kg,,Y,Yes,-74.124182,40.741898
57,Grab-4,9/14/1995,1995 Sediment Grab Sampling Program,E335.2,57-12-5,Cyanide,1120.0,ug/kg,,Y,Yes,-74.124178,40.742474
58,Grab-5,9/14/1995,1995 Sediment Grab Sampling Program,E335.2,57-12-5,Cyanide,1200.0,ug/kg,,Y,Yes,-74.124464,40.74275
59,Grab-6,9/14/1995,1995 Sediment Grab Sampling Program,E335.2,57-12-5,Cyanide,972.0,ug/kg,972.0,N,Yes,-74.123904,40.742874
60,Grab-7,9/14/1995,1995 Sediment Grab Sampling Program,E335.2,57-12-5,Cyanide,1000.0,ug/kg,,Y,Yes,-74.124173,40.743026
47,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,7.6,ug/kg,7.6,N,Yes,-74.16625126,40.74459918
197,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,7.9,ug/kg,,Y,Yes,-74.16625126,40.74459918
359,WTH-1,2/14/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,57.0,ug/kg,,Y,Yes,-74.14569065,40.73448165
534,WTH-1,2/14/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,9.1,ug/kg,,Y,Yes,-74.14569065,40.73448165
721,WTH-2,2/14/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,14.0,ug/kg,,Y,Yes,-74.14912053,40.73330033
896,WTH-2,2/14/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,1.3,ug/kg,,Y,Yes,-74.14912053,40.73330033
1143,WTH-3,2/9/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,67.0,ug/kg,,Y,Yes,-74.15491626,40.73319987
1318,WTH-3,2/9/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,31.0,ug/kg,,Y,Yes,-74.15491626,40.73319987
1445,WTH-4,2/3/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,77.0,ug/kg,,Y,Yes,-74.15742259,40.73338935
1597,WTH-4,2/3/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,200.0,ug/kg,200.0,N,Yes,-74.15742259,40.73338935
1784,WTH-5,2/7/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,120.0,ug/kg,,Y,Yes,-74.16184483,40.73550851
2019,WTH-5,2/7/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,26.0,ug/kg,,Y,Yes,-74.16184483,40.73550851
2146,WTH-6,1/31/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,50.0,ug/kg,,Y,Yes,-74.1639497,40.73871535
2331,WTH-6,1/31/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,85.0,ug/kg,,Y,Yes,-74.1639497,40.73871535
2458,WTH-7,2/1/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,49.0,ug/kg,,Y,Yes,-74.16417909,40.73940255
2643,WTH-7,2/1/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,160.0,ug/kg,,Y,Yes,-74.16417909,40.73940255
2782,WTH-8-A,1/18/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,6.2,ug/kg,,Y,Yes,-74.16469203,40.74077717
2932,WTH-8-B,1/18/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,9.1,ug/kg,,Y,Yes,-74.16469203,40.74077717
3094,WTH-9-A,1/19/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,54.0,ug/kg,,Y,Yes,-74.16502815,40.74167068
3244,WTH-9-B,1/19/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,9.3,ug/kg,,Y,Yes,-74.16502815,40.74167068
17,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,3400.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
167,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,6000.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
329,WTH-1,2/14/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,2500.0,ug/kg,,Y,Yes,-74.14569065,40.73448165
504,WTH-1,2/14/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,4600.0,ug/kg,,Y,Yes,-74.14569065,40.73448165
691,WTH-2,2/14/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,7400.0,ug/kg,,Y,Yes,-74.14912053,40.73330033
866,WTH-2,2/14/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,1200.0,ug/kg,,Y,Yes,-74.14912053,40.73330033
1113,WTH-3,2/9/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,6000.0,ug/kg,,Y,Yes,-74.15491626,40.73319987
1288,WTH-3,2/9/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,4000.0,ug/kg,,Y,Yes,-74.15491626,40.73319987
1415,WTH-4,2/3/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,8000.0,ug/kg,,Y,Yes,-74.15742259,40.73338935
1754,WTH-5,2/7/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,300.0,ug/kg,,Y,Yes,-74.16184483,40.73550851
1989,WTH-5,2/7/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,2600.0,ug/kg,,Y,Yes,-74.16184483,40.73550851
2116,WTH-6,1/31/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,5800.0,ug/kg,,Y,Yes,-74.1639497,40.73871535
2301,WTH-6,1/31/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,7300.0,ug/kg,,Y,Yes,-74.1639497,40.73871535
2428,WTH-7,2/1/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,4600.0,ug/kg,,Y,Yes,-74.16417909,40.73940255
2613,WTH-7,2/1/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,8300.0,ug/kg,,Y,Yes,-74.16417909,40.73940255
2752,WTH-8-A,1/18/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,3900.0,ug/kg,,Y,Yes,-74.16469203,40.74077717
2902,WTH-8-B,1/18/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,4400.0,ug/kg,,Y,Yes,-74.16469203,40.74077717
3064,WTH-9-A,1/19/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,2800.0,ug/kg,,Y,Yes,-74.16502815,40.74167068
3214,WTH-9-B,1/19/1995,1995 USACE Minish Park Investigation,MET,7439-97-6,Mercury,2300.0,ug/kg,,Y,Yes,-74.16502815,40.74167068
14,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,290000.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
164,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,550000.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
326,WTH-1,2/14/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,180000.0,ug/kg,,Y,Yes,-74.14569065,40.73448165
501,WTH-1,2/14/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,1300000.0,ug/kg,,Y,Yes,-74.14569065,40.73448165
688,WTH-2,2/14/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,790000.0,ug/kg,,Y,Yes,-74.14912053,40.73330033
863,WTH-2,2/14/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,52000.0,ug/kg,,Y,Yes,-74.14912053,40.73330033
1110,WTH-3,2/9/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,22000000.0,ug/kg,,Y,Yes,-74.15491626,40.73319987
1285,WTH-3,2/9/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,2800000.0,ug/kg,,Y,Yes,-74.15491626,40.73319987
1412,WTH-4,2/3/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,610000.0,ug/kg,,Y,Yes,-74.15742259,40.73338935
1751,WTH-5,2/7/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,360000.0,ug/kg,,Y,Yes,-74.16184483,40.73550851
1986,WTH-5,2/7/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,180000.0,ug/kg,,Y,Yes,-74.16184483,40.73550851
2113,WTH-6,1/31/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,620000.0,ug/kg,,Y,Yes,-74.1639497,40.73871535
2298,WTH-6,1/31/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,670000.0,ug/kg,,Y,Yes,-74.1639497,40.73871535
2425,WTH-7,2/1/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,700000.0,ug/kg,,Y,Yes,-74.16417909,40.73940255
2610,WTH-7,2/1/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,700000.0,ug/kg,,Y,Yes,-74.16417909,40.73940255
2749,WTH-8-A,1/18/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,340000.0,ug/kg,,Y,Yes,-74.16469203,40.74077717
2899,WTH-8-B,1/18/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,120000.0,ug/kg,,Y,Yes,-74.16469203,40.74077717
3061,WTH-9-A,1/19/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,310000.0,ug/kg,,Y,Yes,-74.16502815,40.74167068
3211,WTH-9-B,1/19/1995,1995 USACE Minish Park Investigation,MET,7439-92-1,Lead,260000.0,ug/kg,,Y,Yes,-74.16502815,40.74167068
24,PEDDIE DIT-SED,1997-10-09 12:00:00,1997 Outfall Sampling Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.00041,ug/kg,0.00041,N,Yes,-76.2273356933,38.8205616419
143,280-1,1997-11-01 00:00:00,1997 Outfall Sampling Program,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.165096,40.746636
269,BER-1,1997-09-18 00:00:00,1997 Outfall Sampling Program,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.07683,ppt,,Y,Yes,-74.164131,40.742466
396,CLY-1,1997-11-01 00:00:00,1997 Outfall Sampling Program,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.00452,ppt,,Y,Yes,-74.166385,40.746529
521,HMP-1,1997-09-18 00:00:00,1997 Outfall Sampling Program,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.123671,40.743032
647,HMP-2,1997-11-01 00:00:00,1997 Outfall Sampling Program,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.01036,ppt,,Y,Yes,-74.123671,40.743032
